session_id,participant_id,sleep_duration,screen_time,screen_time_source,social_media_time,notification_count,study_time,median_rt,sd_rt,n_valid_trials,cv_rt,ies_switch,ies_repeat,switch_cost_ies,omission_errors,commission_errors,sustained_attention_score
539be576-2a36-4a9c-9f03-48af1d1ebb57,P013,7.04,321.9,self_report,76.9,86,182.4,373.45000000000005,60.90814968425149,50,0.16309586205449586,544.3673469387755,513.4040816326531,30.96326530612248,3,3,-1.3180712802978827
4d78ee40-5233-4185-905d-18d48e1660a6,P013,9.4,237.6,self_report,110.8,46,110.5,363.75,63.02999962764735,50,0.17327834949181403,462.74375,444.53125,18.212499999999977,0,1,0.7305536645522843
9176b9d0-02c1-45ed-890b-47e422653970,P013,8.24,384.1,self_report,77.7,57,12.7,390.9,56.722771441459024,50,0.14510813876044776,550.3905325443786,417.4435555555556,132.94697698882305,1,1,0.35745834270896104
13c35117-f931-432e-a096-ef6c51493ac4,P013,8.66,207.7,self_report,49.2,22,107.9,355.75,56.99997258771271,48,0.16022479996546088,534.7183673469387,446.25306122448984,88.46530612244891,1,3,-0.5718806366112361
6e06f3d3-0019-4e3f-b205-7e1a157567db,P013,7.88,178.3,self_report,107.5,71,167.7,374.9,65.66802557815588,49,0.17516144459364066,518.8124444444444,452.56533333333334,66.24711111111105,0,1,0.7305536645522843
a67e56ae-4c7c-4cd9-a71c-6b63329b0901,P013,6.59,374.8,self_report,63.3,41,44.2,380.7,60.7346638971922,47,0.15953418412711373,500.7502222222222,512.8899408284025,-12.139718606180281,4,2,-1.2264971124811073
77bd3037-6ced-43cf-8a87-547fdeac4e47,P013,7.91,253.1,self_report,123.1,41,26.6,348.75,63.85594105612465,50,0.18309947256236458,516.2666666666667,454.78399999999993,61.48266666666672,3,2,-0.8534017906377841
0df3db3b-09c0-41ed-963e-a85fdc49c548,P014,5.73,240.0,self_report,88.8,29,136.4,407.95,68.12495910598031,48,0.16699340386317027,559.0044444444444,471.85,87.15444444444438,2,1,-0.015636979134362197
f33787a3-6193-452f-bf1e-a9809841f2de,P014,5.91,217.0,self_report,107.8,109,75.4,403.55,58.049774244652085,46,0.14384778650638602,629.708875739645,493.26875000000007,136.44012573964494,2,0,0.44903251052573645
2b92fd9a-ee1d-412c-ad9c-a6669b79eb4b,P014,5.75,301.3,self_report,123.4,63,137.0,406.4,68.34349644410705,48,0.16816805227388545,578.4163265306123,548.4781065088757,29.938220021736583,4,2,-1.2264971124811073
537936a9-eb29-4060-ae21-e74dc9c5479f,P014,5.7,377.9,self_report,111.7,60,102.0,411.4,56.30600069518092,50,0.1368643672707363,581.6426035502958,490.01955555555554,91.62304799474026,4,1,-0.7618276228210088
f04850a1-3d95-48e7-b208-28848f22dfe9,P014,5.38,144.4,self_report,150.4,90,127.1,410.35,69.1960619946495,48,0.16862693309284635,633.7325443786982,546.0326530612244,87.69989131747377,3,4,-1.7827407699579814
8756b3a0-d022-4d8a-904a-b6cd4beca379,P014,5.68,216.1,self_report,99.4,62,160.8,407.29999999999995,57.59437025377633,48,0.14140527928744498,558.7057777777777,523.7714285714285,34.934349206349225,1,1,0.35745834270896104
836e8579-e8c7-4122-ab5a-90129a4f2255,P014,7.26,270.1,self_report,39.5,56,85.0,400.3,69.19402007710696,47,0.17285540863629018,554.8657777777777,474.04088888888884,80.82488888888884,2,0,0.44903251052573645
eb0c95e6-ed44-4cc7-8f25-3a101610d680,P014,4.24,329.2,self_report,71.4,59,142.5,415.35,57.92933787863227,48,0.13947113971020167,749.8710743801654,508.30933333333337,241.56174104683203,0,3,-0.19878531476791284
3a802598-6ccb-4705-9040-3e372d2c8047,P014,6.11,105.0,self_report,89.3,38,41.0,412.9,63.97351565130084,48,0.15493706866384319,555.2244897959183,465.4,89.82448979591834,2,1,-0.015636979134362197
83398e12-979d-458b-8e2f-13e7d793effb,P014,6.59,348.2,self_report,31.1,26,179.0,419.45000000000005,59.2541872799221,50,0.14126638998670185,645.1029585798817,533.6035555555555,111.49940302432617,2,1,-0.015636979134362197
283df87f-d865-45cb-84a8-5029572f9655,P015,5.88,203.4,self_report,108.4,76,126.6,345.4,59.11252997461706,50,0.17114224080665044,545.0285714285714,513.4777777777778,31.550793650793594,1,2,-0.10721114695113756
f03bc1a5-3204-4a3f-b550-d97b0a77f1a0,P015,6.72,255.3,self_report,26.5,58,138.7,351.3,68.58289902822457,49,0.1952260148825066,510.83265306122445,402.56,108.27265306122445,3,2,-0.8534017906377841
c7718ba1-7c50-4679-b1cf-b424652faeff,P015,6.08,169.3,self_report,127.2,79,105.4,350.0,58.33523138214301,50,0.16667208966326574,564.8094674556214,530.9222222222222,33.8872452333992,3,1,-0.38873230097768546
c2e49c80-15ef-4ab0-a556-103d767d9a38,P015,8.06,277.3,self_report,69.5,48,93.9,358.6,63.214049367327874,49,0.17628011535785798,470.52500000000003,391.90625,78.61875000000003,1,1,0.35745834270896104
a7170713-4be6-47b5-a132-85dea1c7f834,P015,7.87,114.3,self_report,139.6,108,113.5,351.9,57.13366369735333,48,0.1623576689325187,497.2244897959184,409.5857777777777,87.63871201814067,3,0,0.07593718868241317
143f536d-03bf-46c5-aa50-f118514304b8,P015,8.06,206.8,self_report,71.3,70,14.4,366.8,69.0621654383604,48,0.1882828937796085,484.79288888888897,445.98044444444446,38.81244444444451,2,2,-0.4803064687944608
1363ea34-556e-4f11-96f4-73959c78a716,P015,5.7,174.9,self_report,83.4,40,99.3,361.20000000000005,60.02240143037754,50,0.1661749762745779,472.34133333333335,438.8408888888889,33.50044444444444,2,1,-0.015636979134362197
a5576f8a-8542-4e02-a312-b0311303e08c,P015,7.8,327.6,self_report,186.6,52,161.0,363.15,61.15414064836259,48,0.16839912060680876,465.0311111111111,450.0326530612244,14.998458049886722,2,1,-0.015636979134362197
111bb759-c3cc-4efc-b26b-4b0750e2c612,P015,7.47,135.9,self_report,112.7,37,114.3,353.9,67.59450898229694,49,0.19099889511810383,447.31875,440.12088888888894,7.197861111111081,0,1,0.7305536645522843
7239bc41-9eeb-4ff7-a300-feefce82014c,P015,7.22,151.2,self_report,35.6,90,113.6,321.4,58.82296932856286,47,0.18302106200548496,460.94933333333336,464.72653061224486,-3.777197278911501,1,2,-0.10721114695113756
0e250655-f694-452b-a1c7-50d56d2acfcd,P016,8.56,35.0,self_report,98.6,79,54.6,432.5,62.74938802856314,50,0.14508529023945235,546.1973333333334,508.59377777777786,37.603555555555545,1,2,-0.10721114695113756
49d80725-e78e-431d-b8c5-72b476d57dea,P016,6.79,149.8,self_report,89.9,45,32.4,434.6,54.03906886008776,50,0.12434208205266396,573.8951111111112,488.79375000000005,85.10136111111115,1,3,-0.5718806366112361
428cb710-d28a-46d8-8ced-f5cf9e31b62a,P016,8.36,229.6,self_report,85.2,61,71.8,425.1,54.10269249338717,49,0.12727050692398767,559.8648888888889,547.5755102040818,12.289378684807161,1,0,0.8221278323690597
996e084d-b86c-4abe-a074-5f1442abe0c9,P016,6.49,230.7,self_report,63.3,38,81.3,440.9,60.76996473543142,49,0.1378316278871205,585.3387755102041,557.2489795918367,28.089795918367372,4,0,-0.2971581331609101
24224a1a-7280-42b9-80a0-3730bebb47a0,P016,6.79,314.6,self_report,135.1,67,74.3,416.0,65.39018075977401,49,0.15718793451868754,595.2995555555556,530.9013333333334,64.39822222222222,0,1,0.7305536645522843
0089cc4f-f379-4c50-8277-59d156926df4,P016,6.85,261.1,self_report,39.2,58,40.4,428.5,55.99825146079712,49,0.13068436746977158,587.0648888888888,537.59375,49.471138888888845,1,1,0.35745834270896104
ad4718c6-df18-45dd-96fe-df1c092d2cc1,P016,6.55,289.9,self_report,97.5,42,156.1,436.15,64.62445655971351,48,0.14817025463650926,554.5315555555555,564.4489795918369,-9.917424036281318,3,0,0.07593718868241317
003cc232-0201-48e0-9571-f33cc129ae19,P016,6.51,158.9,self_report,125.5,69,148.5,418.7,63.797052130519454,49,0.1523693626236433,562.8302222222222,496.36875,66.46147222222226,0,0,1.195223154212383
7f480c96-776d-4014-8e9a-5b082e437fa3,P016,7.11,50.0,self_report,52.7,76,55.9,429.95,55.403383415433666,50,0.12886006143838508,501.81875,506.24711111111117,-4.428361111111144,2,1,-0.015636979134362197
6ab417d5-2044-4642-bb78-711a2caf60e1,P016,5.63,260.2,self_report,31.1,37,94.6,448.1,49.436150121442374,48,0.11032392350243779,632.3591836734694,527.1751111111112,105.18407256235821,4,1,-0.7618276228210088
214ff5f6-5af7-4b76-a57d-b93607d4ea18,P017,7.71,167.0,self_report,37.5,68,59.5,366.2,69.92785008626446,49,0.19095535250208753,488.3271111111111,505.0448979591837,-16.717786848072592,2,0,0.44903251052573645
ba00b2b4-db8d-4642-8631-9f9739ccf6f0,P017,8.6,272.0,self_report,28.4,44,19.7,365.6,67.2593486607587,48,0.18396977204802709,494.4568888888889,452.6151111111111,41.84177777777779,1,0,0.8221278323690597
63a85471-5ac3-4b66-8eb5-0f8058c05f4e,P017,7.18,235.5,self_report,70.7,107,33.6,375.8,54.83784468032705,49,0.14592295018713958,447.79375,572.1562130177516,-124.36246301775162,1,2,-0.10721114695113756
a78a8e15-8a3a-400d-abe4-0c6c274ea100,P017,8.3,154.3,self_report,101.8,74,61.7,394.15,58.13869865788752,50,0.14750399253555124,514.1714285714287,450.4675555555556,63.703873015873114,3,3,-1.3180712802978827
c1ad7a20-68c3-4c91-8018-439fd3a4a800,P017,5.42,237.2,self_report,84.3,82,29.2,372.25,60.1908253888656,48,0.16169462831125747,458.73125,612.495867768595,-153.76461776859497,1,0,0.8221278323690597
99d8a943-7579-4638-b822-8c70410431be,P017,8.01,215.2,self_report,91.9,28,133.4,384.29999999999995,70.82712212543602,50,0.18430164487493111,558.8639053254439,443.78749999999997,115.07640532544389,4,2,-1.2264971124811073
dbeee11b-47f8-4920-9156-25a8caac1c32,P017,7.3,203.2,self_report,76.3,47,48.8,364.70000000000005,56.16367418422998,48,0.15399965501571147,511.5020408163265,425.40625,86.09579081632648,2,0,0.44903251052573645
54f273c8-b712-4c08-9c8f-022925a02778,P017,8.23,173.7,self_report,160.2,85,0.0,371.85,71.40758631737575,50,0.1920333099835303,479.45625,487.4530612244898,-7.996811224489761,0,2,0.26588417489218574
077cff1f-612a-40fd-82fb-14a12ca2f644,P017,7.52,269.9,self_report,169.0,54,87.6,362.2,65.43872113209622,48,0.18067013012726732,486.84799999999996,493.5265306122449,-6.67853061224497,2,2,-0.4803064687944608
41aa5f65-4474-41da-a015-cf57b8786cda,P017,6.66,197.2,self_report,111.6,52,131.4,350.4,59.66638850028269,49,0.1702807890989803,597.7562130177514,434.05625,163.69996301775143,0,2,0.26588417489218574
790a4580-cf84-485e-9bf4-5e107a193da7,P018,7.62,292.9,self_report,66.4,60,88.0,350.7,72.22800175547329,48,0.20595381167799626,620.6942148760331,439.5235555555556,181.1706593204775,2,2,-0.4803064687944608
c624df27-a8ab-4cf4-869c-e8d5880aac90,P018,9.04,307.3,self_report,41.7,60,80.8,339.6,57.776667724379294,49,0.17013153040158802,411.7625,439.96734693877545,-28.20484693877546,2,1,-0.015636979134362197
62e25881-0fdb-427c-ac9a-672e4a10048a,P018,8.96,82.4,self_report,40.5,34,43.3,339.6,58.298515167612095,49,0.17166818365021227,462.84088888888886,439.45244444444444,23.388444444444417,0,1,0.7305536645522843
a5a522ea-88f9-4a7b-a9e9-4512fd72fbbb,P018,7.27,335.2,self_report,79.5,67,159.6,349.9,73.83787074622835,47,0.21102563802866062,447.35625,482.39183673469387,-35.03558673469388,4,0,-0.2971581331609101
bfe27c0b-b53d-403b-bce1-1768c79e20f1,P018,7.29,387.4,self_report,66.4,74,78.3,347.7,53.67855313182845,49,0.15438180365783277,499.9836734693878,440.36266666666666,59.621006802721126,4,2,-1.2264971124811073
57bc6f2a-2640-4ab0-87da-d8c1cf338e50,P018,6.77,204.4,self_report,72.9,68,61.0,352.1,60.65510267167147,47,0.17226669318850174,458.1902222222223,514.480473372781,-56.29025115055873,1,0,0.8221278323690597
1dcfb711-a419-4ded-9002-51af0a6f715b,P018,9.48,146.0,self_report,5.9,81,99.8,356.65,51.570464731792576,50,0.1445968448949743,480.9457777777778,403.8,77.14577777777777,2,2,-0.4803064687944608
e7aa9b7d-e633-4847-b24e-f93070bef15d,P018,8.32,323.9,self_report,133.0,67,78.5,379.5,63.324259867408664,49,0.16686234484165655,508.63673469387766,489.9881656804734,18.648569013404256,0,2,0.26588417489218574
5d2ead20-1cca-42a8-a301-8db556f72054,P018,6.93,321.8,self_report,70.4,62,41.7,351.9,73.62897321896394,49,0.20923266046878072,494.25777777777785,436.23822222222225,58.0195555555556,1,1,0.35745834270896104
d74ce88e-585b-41ef-a37d-3b4e48fc0992,P018,7.65,241.6,self_report,58.9,74,87.7,354.8,51.0770279980702,49,0.14396005636434667,457.9555555555555,403.54999999999995,54.405555555555566,1,1,0.35745834270896104
caac14f0-501d-4700-a6d4-e5ec00252ba1,P019,8.33,135.8,self_report,30.7,56,82.1,446.25,59.06883354712838,46,0.13236713399916725,590.912,656.6444444444444,-65.73244444444435,1,0,0.8221278323690597
2feb5bcc-8947-44ea-9442-abd6367754da,P019,7.81,313.2,self_report,110.0,24,121.3,468.1,60.6062844033824,49,0.12947294254087247,556.295111111111,585.7795918367347,-29.484480725623598,1,1,0.35745834270896104
ce66fad0-5378-45c1-88a4-59928e9bea3c,P019,7.31,235.0,self_report,41.7,29,127.0,451.35,51.34868799865945,50,0.11376689486797263,659.1183673469387,515.59375,143.52461734693873,0,3,-0.19878531476791284
2a8621b6-c0d0-46a3-bdec-0d8266bd6d85,P019,8.49,385.9,self_report,133.8,16,30.6,449.7,60.59077007630548,48,0.1347359797115977,555.2124999999999,510.90625000000006,44.30624999999981,2,1,-0.015636979134362197
af6d5a03-0f55-4133-904e-73c372b43164,P019,7.81,143.6,self_report,80.6,66,107.9,456.70000000000005,59.28579143850035,48,0.12981342552769945,570.872888888889,556.4163265306123,14.456562358276642,2,1,-0.015636979134362197
e8d9b2b6-8524-4951-bde0-374e082adf1a,P019,7.5,213.7,self_report,83.1,8,115.7,458.55,61.02139008830574,46,0.13307467034850232,625.8367346938776,522.2125,103.62423469387761,1,4,-1.036550126271335
2e645dca-b9e4-4a03-8075-a9054ba437a3,P019,8.77,62.5,self_report,159.9,79,100.4,440.4,62.35850984428669,49,0.14159516313416595,640.1420118343195,524.4159999999999,115.72601183431959,4,0,-0.2971581331609101
620535ef-a34f-419c-9f0f-1473a82470a9,P019,8.35,227.1,self_report,68.2,36,92.6,442.65,52.52672338331942,50,0.11866423445909731,584.8888888888889,620.6295857988165,-35.74069690992758,4,1,-0.7618276228210088
5ad8da18-6a34-48c1-812e-aa8a2d8aad95,P019,8.01,263.5,self_report,155.8,60,109.4,442.9,55.12102469970581,49,0.12445478595553357,801.8888888888888,562.3537777777779,239.53511111111095,1,3,-0.5718806366112361
5d0c2d93-dbff-4d8a-a0cc-6275887dfbcc,P019,7.46,214.7,self_report,122.9,94,38.3,444.2,59.8404303865166,49,0.13471506165357183,608.1066666666666,612.553846153846,-4.447179487179483,3,3,-1.3180712802978827
48fa36ed-619a-4bd9-a6d5-e9668be7ba31,P020,7.42,232.5,self_report,133.5,38,92.4,390.3,59.92323448056058,49,0.15353121824381394,578.8816326530612,556.9632653061225,21.91836734693868,1,1,0.35745834270896104
6eca081b-d759-452b-b49d-c05f764f0982,P020,6.9,263.8,self_report,72.5,43,104.9,395.3,56.04117162110967,49,0.14176871141186356,552.0071111111112,483.99375,68.01336111111118,2,1,-0.015636979134362197
a5a9c05d-0bee-4a57-bf8d-bf0bcbaa3e34,P020,9.4,225.4,self_report,125.9,55,125.9,389.8,57.3744372517391,47,0.14718942342672936,536.1714285714285,486.0979591836735,50.07346938775498,0,1,0.7305536645522843
a50af683-e009-422e-bc12-659c1a979c09,P020,7.93,188.9,self_report,119.6,85,34.4,398.7,61.66103635404873,48,0.15465522035126344,563.4122448979591,502.68444444444447,60.72780045351465,1,2,-0.10721114695113756
63dd292d-18ba-4352-9806-03b0636f2cab,P020,6.64,222.4,self_report,35.0,32,36.7,418.3,57.708682413497726,47,0.13796003445732183,655.0111111111111,484.69387755102036,170.3172335600907,3,2,-0.8534017906377841
24a046f8-75c7-4f98-9f07-f4c047192097,P020,8.66,132.6,self_report,22.8,59,87.1,395.5,64.98107822504598,47,0.16430108274347907,521.6355555555556,553.1020408163265,-31.466485260770924,1,4,-1.036550126271335
e3389d9f-19c4-4ebd-a183-a5e35d8bcf46,P020,5.96,245.9,self_report,23.1,110,73.8,407.0,49.2719840502176,50,0.1210613858727705,523.4417777777777,560.908875739645,-37.46709796186735,3,0,0.07593718868241317
6ad8e1b3-2404-4001-ad48-edea10408892,P020,8.17,107.2,self_report,86.1,28,50.9,398.54999999999995,67.56688487519304,48,0.16953176483551136,534.7271111111111,531.7404444444446,2.9866666666664514,1,2,-0.10721114695113756
28816665-7518-4c1e-a955-b958cbd37c0c,P020,9.32,120.6,self_report,124.3,53,71.2,391.1,60.78860475520973,48,0.1554298255055222,553.2302222222223,591.6023668639053,-38.37214464168301,1,2,-0.10721114695113756
3c6ff776-cdf0-432c-aa02-2eabafbe90b9,P020,5.35,303.9,self_report,122.7,46,37.3,406.3,56.03822124957507,50,0.13792326175135383,529.8702222222222,453.99466666666666,75.87555555555554,2,1,-0.015636979134362197
ab7b25a3-9539-4faa-bc55-5bafa0cf2be3,P021,5.29,115.5,self_report,93.6,61,143.4,321.8,60.87511059649959,49,0.1891706357877551,533.211111111111,430.97959183673464,102.23151927437635,3,0,0.07593718868241317
4563bf47-3ed5-4953-bfe0-3e16f4dce958,P021,6.15,316.3,self_report,99.1,9,30.5,301.85,64.7468135217826,50,0.2144999619737704,470.7591836734694,380.69999999999993,90.05918367346948,2,1,-0.015636979134362197
e7be29e3-018e-47c0-8459-251414ea6ae4,P021,6.21,178.2,self_report,60.0,30,125.5,324.4,56.221166447678634,48,0.17330815797681454,471.87692307692305,460.06530612244893,11.811616954474118,3,3,-1.3180712802978827
993de95a-4a0e-47ad-89fe-1cada5abb223,P021,6.51,243.0,self_report,91.3,83,128.3,311.75,63.186469263278056,50,0.20268314118132497,426.64489795918365,388.975,37.66989795918363,1,1,0.35745834270896104
0288e852-6545-453a-8983-dc85ace2f616,P021,5.16,203.0,self_report,176.3,50,54.3,315.8,56.411189811888455,48,0.1786294800883105,441.82755555555553,403.52000000000004,38.307555555555496,2,3,-0.9449759584545594
f92072a9-012b-46cb-8a4a-c10065815b0f,P021,5.7,393.8,self_report,208.5,56,100.0,318.95000000000005,60.578353183262884,46,0.18993056335871727,420.50625,405.53244444444437,14.973805555555657,1,2,-0.10721114695113756
b5832bbf-956b-4af1-a632-a48a37338c03,P021,5.17,250.2,self_report,129.8,74,150.1,308.0,57.71600153036471,50,0.18738961535832696,426.61875,366.6875,59.93124999999998,1,2,-0.10721114695113756
5344878d-5409-4879-9668-3d75f8997a99,P021,6.31,121.5,self_report,106.5,74,133.0,296.2,49.54354908809238,47,0.16726383891996077,385.61875,433.73061224489805,-48.11186224489808,2,1,-0.015636979134362197
dfd3e56e-3467-4b6c-ad2a-0c60f1593bbc,P021,5.21,99.0,self_report,91.0,63,138.7,339.8,56.02123694958639,48,0.1648653235714726,418.4248888888889,377.25625,41.16863888888889,2,1,-0.015636979134362197
bb666067-9071-4600-b22f-27e233456143,P021,3.75,276.5,self_report,100.6,94,69.8,322.6,75.28266286623563,49,0.23336225315014142,397.29375,376.79375,20.5,1,0,0.8221278323690597
840cf8cb-9c33-4499-9e5e-72d4f4dfe81c,P022,7.37,343.4,self_report,106.3,69,183.8,415.04999999999995,67.48119937807526,48,0.16258571106631795,612.5633136094674,473.37955555555556,139.18375805391184,2,0,0.44903251052573645
2c5d8678-95e5-4144-a2ae-23d9a43a77c2,P022,7.96,291.2,self_report,58.8,85,102.3,412.5,64.85200020255435,49,0.15721697018801054,538.7448888888889,472.21875,66.52613888888891,1,3,-0.5718806366112361
6c4956d9-e796-4dbb-9891-82211d52f9eb,P022,6.76,198.8,self_report,85.0,40,122.7,394.1,54.97568111614804,48,0.139496780299792,502.35625,456.64000000000004,45.716249999999945,0,1,0.7305536645522843
fbc136e7-f8b1-492a-9cb7-57c06c33ac86,P022,6.6,337.5,self_report,56.1,101,90.1,417.4,56.815413750081674,47,0.1361174263298555,599.9673469387754,494.4081632653061,105.55918367346936,0,1,0.7305536645522843
b2da5a8b-0411-43c4-b028-e310994dcdc0,P022,5.64,207.7,self_report,134.0,26,53.7,414.6,60.38286839460069,47,0.1456412648205516,535.9187499999999,490.19733333333323,45.7214166666667,0,1,0.7305536645522843
11380e39-9abf-46cf-866a-87960054f952,P022,6.46,235.7,self_report,60.2,48,74.8,390.0,54.95132718000118,49,0.14090083892307995,471.13125,480.0639999999998,-8.932749999999771,2,1,-0.015636979134362197
4e12a27d-23b6-42a9-8bfb-486422a6b219,P022,7.12,150.8,self_report,68.5,116,56.7,406.4,57.88481657391616,49,0.14243311164841577,553.7777777777777,445.0,108.77777777777771,1,0,0.8221278323690597
eeb5458b-9358-44c9-8f82-20cd6d44efff,P022,6.6,61.3,self_report,144.1,65,161.0,390.6,50.36130276637542,50,0.12893318680587665,535.7226666666667,532.3183673469388,3.4042993197278975,2,2,-0.4803064687944608
6d9f4215-cbcc-482a-a1db-9daea095a39c,P022,8.26,244.9,self_report,35.4,25,74.1,396.25,59.52782014678994,50,0.15022793727896516,550.7346938775511,453.3973333333332,97.33736054421786,3,3,-1.3180712802978827
c734a50d-3577-4a52-988d-eae8d399745b,P022,6.34,294.6,self_report,39.1,78,14.2,385.45,54.26289290015526,46,0.14077803320834156,535.1964444444444,587.796449704142,-52.60000525969758,3,1,-0.38873230097768546
d7398d4b-5f00-49e9-a8dd-afe246911caa,P023,6.28,173.0,self_report,105.7,129,85.5,361.7,61.37724475299773,49,0.16969102779374545,467.975,441.50625,26.46875,0,0,1.195223154212383
bfa5855d-a0ed-4ae1-9678-a5a651a2ba9f,P023,7.54,229.0,self_report,168.1,133,63.0,353.4,63.73509669734885,50,0.18034832115831595,455.18933333333337,458.8373333333333,-3.647999999999911,6,3,-2.4373572458278523
e0d04488-55b5-4921-bc14-367fa92e801f,P023,7.02,252.1,self_report,18.9,17,160.8,358.4,62.531212886317924,49,0.17447325024084243,454.0125,427.9680000000001,26.044499999999914,1,1,0.35745834270896104
aac53489-e355-4bb3-ae49-bc14d022df94,P023,8.57,164.5,self_report,130.2,65,0.0,357.25,52.655586409628405,48,0.14739142451960366,546.2775510204082,419.5484444444444,126.72910657596378,0,2,0.26588417489218574
8786bcec-e199-4245-9396-4434369d7331,P023,7.08,215.5,self_report,63.4,115,47.0,362.5,70.92992092041364,47,0.19566874736665832,531.2852071005917,517.4857142857144,13.79949281487734,2,1,-0.015636979134362197
ceb867e2-54f6-4568-9c59-3bcd58658c21,P023,6.86,101.5,self_report,101.2,58,124.3,367.1,54.79990519009626,49,0.14927786758402686,544.0244897959184,434.65,109.37448979591841,1,1,0.35745834270896104
d1b0e05b-8e7c-42b5-9112-cb814a7e07d4,P023,5.77,190.3,self_report,11.7,60,125.5,352.1,57.06788243646608,49,0.16207862094991785,543.7349112426035,591.4181818181819,-47.683270575578376,1,1,0.35745834270896104
0fdda766-2205-4085-9cd6-dde9b710a0bf,P023,6.05,209.1,self_report,143.5,84,28.0,339.35,61.550765508593585,50,0.18137841611490668,494.1013333333333,522.3005917159763,-28.199258382643052,0,1,0.7305536645522843
ada6734a-3c6a-465a-9d59-f1ee30f51349,P023,5.68,308.0,self_report,136.7,0,117.7,349.0,56.76545306992662,48,0.16265172799405908,485.1697777777778,507.70612244897956,-22.536344671201732,2,0,0.44903251052573645
650ed787-3b30-4b8d-907a-1c41b7d0f06a,P023,5.92,213.5,self_report,81.5,31,3.1,359.0,60.55320619209064,48,0.16867188354342796,556.9798816568048,440.02133333333325,116.95854832347152,0,2,0.26588417489218574
7ed92d87-4818-412e-93a9-9e8296e7fe49,P024,7.82,114.5,self_report,121.4,64,99.1,398.25,75.05025867064425,50,0.1884501159338211,559.5733333333334,433.125,126.44833333333338,1,1,0.35745834270896104
5b87172e-40d9-4658-9f92-7111b2d3c3ef,P024,7.76,199.7,self_report,22.9,60,142.2,387.2,60.726626947395665,50,0.15683529686827394,495.8125,524.1061224489796,-28.29362244897959,1,0,0.8221278323690597
30eb5ebd-88d6-4990-ac07-ab26a4e92a6a,P024,6.29,199.0,self_report,74.1,66,107.0,394.8,57.71468095002451,48,0.14618713513177434,551.8775510204082,536.7918367346939,15.085714285714289,3,1,-0.38873230097768546
58984a24-57b3-490b-98cc-26bc5b66a596,P024,7.18,248.5,self_report,53.2,36,140.7,386.35,57.66414897968253,50,0.14925365337047372,509.824,475.90399999999994,33.92000000000007,2,1,-0.015636979134362197
54e5a7e8-6ea6-42de-a05c-8a71efd6477a,P024,7.3,252.7,self_report,42.1,34,0.0,394.20000000000005,59.4483040385613,50,0.15080746838802966,497.2,466.76622222222227,30.43377777777772,2,0,0.44903251052573645
60a0eda1-034b-4a26-af3a-27d87783c8b3,P024,6.69,216.4,self_report,107.8,80,63.1,400.1,68.22057828867193,50,0.17050881851705055,526.904888888889,453.26222222222225,73.64266666666674,2,0,0.44903251052573645
76af6c50-c82f-4733-bf5f-5ea15f09e87a,P024,5.76,89.4,self_report,41.5,11,68.1,407.3,57.08977252127225,50,0.1401663946016996,633.6189349112427,576.1325443786983,57.48639053254442,0,3,-0.19878531476791284
95716aa9-2798-41ff-a15c-45ec9a71f0e1,P024,7.93,392.2,self_report,0.0,54,156.9,413.1,61.51221105730299,47,0.1489039241280634,505.7777777777777,478.8977777777776,26.88000000000011,3,1,-0.38873230097768546
fac8236c-3191-4d36-b48f-b15ee3fb95b4,P024,7.48,246.0,self_report,79.0,35,147.7,400.0,64.29160779863368,49,0.1607290194965842,531.5128888888888,491.7973333333333,39.71555555555551,3,0,0.07593718868241317
bdc983f5-e2c7-4aae-b79d-c2c7c3d10d8c,P024,6.84,162.7,self_report,78.3,88,123.8,395.35,63.301523424857656,48,0.16011514714773656,539.2568888888889,481.3511111111111,57.90577777777776,0,2,0.26588417489218574
34d47dc6-8653-4d33-88ee-b86a67100f31,P025,6.86,242.7,self_report,152.7,91,109.3,393.0,62.922179760258736,49,0.16010732763424615,477.82500000000005,441.5875,36.23750000000007,1,1,0.35745834270896104
6566ed7c-41bc-4696-8f4d-e3b17f3ba01d,P025,7.11,204.2,self_report,116.3,41,88.1,404.65,48.53784882044055,46,0.1199502009648846,484.28125,560.2888888888889,-76.00763888888889,3,1,-0.38873230097768546
f6d0e141-35fe-43d7-a897-b5c27de48e3a,P025,7.04,348.6,self_report,71.3,43,3.0,374.6,43.70356106772079,49,0.11666727460683605,569.7714285714286,460.5297777777777,109.24165079365088,0,0,1.195223154212383
d0ef4f61-2d79-4280-84fa-b9c044ca4616,P025,8.12,200.3,self_report,104.9,124,99.9,388.5,61.93672881134699,49,0.15942529938570654,611.4857142857143,510.9714285714286,100.51428571428568,2,0,0.44903251052573645
00743eb9-8919-4560-bf67-80eb21fbebb7,P025,6.24,414.3,self_report,140.7,69,17.9,395.3,52.45296346108903,49,0.1326915341793297,501.37600000000003,474.97959183673464,26.39640816326539,0,1,0.7305536645522843
071ca7fc-ec46-4564-a576-144521e57326,P025,7.98,235.9,self_report,63.9,64,88.7,359.95000000000005,59.70599053798914,50,0.1658730116349191,564.3455621301775,461.6462222222222,102.69933990795533,0,1,0.7305536645522843
a4de0623-dce6-4033-a967-17759397e622,P025,7.27,34.0,self_report,131.5,83,2.1,359.9,57.735451387676655,49,0.16042081519221077,660.2333333333333,477.9022222222221,182.33111111111123,0,2,0.26588417489218574
